LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V128967,29.95,Feudo Maccari Saia Nero d'Avola 2016,"A more subtle Saia than in the past with freshly picked mulberries, elderberries, tobacco, cedar and resin. Full-bodied and very tight on the palate with polished tannins and a long finish. The combination of dark fruit and minerals is irresistible. Drink in 2020. Score - 95. (James Suckling, jamessuckling.com, Oct. 22, 2018)",750,14.0,Sicily,Italy,Feudo Maccari,6.0,XD - Extra Dry,Smooth,Full-bodied,Nero d'Avola,https://www.lcbo.com/content/dam/lcbo/products/128967.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L573690,104.35,Feuillet Chambolle Musigny 2013,"David Duband is viticulturalist and winemaker. This is classic Chambolle with an airy, elegant and pure nose of red berry fruits with hints of spice and smoke with accompanying floral notes.  The palate has good concentration and depth of flavour with fine and integrated tannins. Well-balanced and beautifully persistent on the finish.",750,13.0,Burgundy,France,Diva,,,,,Pinot Noir Blend,https://www.lcbo.com/content/dam/lcbo/products/573690.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L421420,15.95,Fielding Fireside Red VQA,"The varietals in this rich red blend are chosen for their structure and approachability. The deep ruby colour is followed by inviting aromas of cassis, ripe cherry, cola and hints of leather and tobacco. These complex flavours continue on the palate, with balanced acidity and firm tannins, that create a lasting finish.",750,13.5,Ontario,Canada,Fielding Estate Winery,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/421420.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Best Burgers', 'Tagliatelle with Bolognese Sauce', 'Mini Lazy Cabbage Rolls']"
V189183,14.75,Fielding Red Conception 2015,"The Bordeaux blend with syrah is a Fielding speciality done with bigger bones and accomplished to greater gains in 2015. This is ripe, layered and swaddled fruit with plenty of juicy, energetic and vigorous upside. One can only imagine the intensity that will come from the iconic cabernet-syrah. Drink 2017-2020. Tasted April 2017. Score - 88. (Michael Godel, winealign.com, April 21, 2017)",750,13.0,Ontario,Canada,Fielding Estate Winery,2.0,XD - Extra Dry,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/189183.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L419944,16.3,Fifth Realm McLaren Vale Shiraz 2015,"This charming South Australian Shiraz boasts aromas of ripe blackberry and dark plum, followed by some liquorice and confectionary notes. Full-bodied and possessing a plump texture, the palate delivers juicy flavours of ripe blackberry, dark chocolate and spice enrobed in soft velvety tannins.",750,14.0,South Australia,Australia,Tuscany Hills-Curtis Family Pty Ltd,,,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/419944.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V446161,174.0,Figgins Estate Red 2012,"The Figgins 2012 Estate Red Wine is flat-out knockout stuff. Layered, gorgeously concentrated, full-bodied, and balanced, this Cabernet Sauvignon-dominated blend gives up sensational notes of cassis, black raspberry toasted bread and sweet spice on the nose. Ultra-pure, elegant and silky, it has the texture to drink nicely today, yet will age effortlessly for two decades or more. Coming from the higher elevation, eastern edge of Walla Walla (1500-1750 feet above sea level), it spent 22 months in 70% new French oak and 30% in once used barrels. This is one of the top Cabernets coming out of Washington and readers should not miss it. Drink Date: 2015-2035. Score - 96+. (Jeb Dunnuck, robertparker.com, June 28, 2015)",750,14.0,Washington,USA,"Leonetti Cellars, Llc",,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L422245,45.3,Figuiere Confidentielle Red 2013,"Figuière aims for tight wines that express the unique terroir of coastal Provence. Mourvèdre, which enjoys the Mediterranean sun, brings black fruits, liquorice flavors and gaminess to the wine while Syrah- planted to a northern exposition- adds structure and complexity. The unique schist soils of La Londe give this wine perceptible minerality.",750,13.5,,France,Figuiere,,,,,Mourvèdre Blend,https://www.lcbo.com/content/dam/lcbo/products/422245.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L422211,24.1,Figuiere Francois Red 2015,,750,13.0,,France,Figuiere,,,,,Syrah Blend,https://www.lcbo.com/content/dam/lcbo/products/422211.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L422336,17.4,Figuiere Premiere Red 2015,"Mourvèdre, which enjoys the Mediterranean sun, brings black fruits, liquorice flavors and gaminess to the wine while Syrah- planted to a northern exposition- adds structure and complexity. The unique schist soils of La Londe give this wine perceptible minerality. Première Red is a full-bodied and structured red wine lending itself to weightier dishes.",750,13.5,,France,Figuiere,,,,,Mourvèdre Blend,https://www.lcbo.com/content/dam/lcbo/products/422336.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L422328,17.4,Figuiere Var Le St Andre IGP Red 2016,,750,13.0,,France,Figuiere,,,,,Shiraz Blend,https://www.lcbo.com/content/dam/lcbo/products/422328.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L438340,28.2,Filinona Elero DOC 2012,"On the palate the wine confirms the aromas that were present on the nose. The tannins are firm, yet well integrated with good acidity. The finish is medium in length.",750,13.5,,Italy,Cantina Modica Di San Giovanni,,,,,Nero d'Avola,https://www.lcbo.com/content/dam/lcbo/products/438340.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V477331,115.0,Filo di Seta Brunello di Montalcino 2013,"Made with fruit from a slightly cooler site, the 2013 Brunello di Montalcino Filo di Seta takes a few minutes to open but is well worth the wait. Despite the tight and nervous character of Sangiovese, this wine is suddenly generous, opulent and exuberant all at once. It's like meeting a person for the first time who initially seems shy, but then who suddenly moves in for the big bear hug. Its disposition is as generous as it is genuine. The mouthfeel is textured, supple and warm. Drink Date: 2020-2035.  Score - 94. (Monica Larner, robertparker.com, Feb. 28, 2018)",750,14.5,Tuscany,Italy,Romitorio,3.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V631796,15.25,Fin del Mundo Red Blend 2017,"***LATE ARRIVAL. PRODUCT NOT CURRENTLY AVAILABLE.***Freshly-picked blackcurrants, bright morello cherries and herbs as well as very intense licorice. Compact and tight with lots of fresh acidity and a vibrant finish. Drink now. Score - 90. (James Suckling, jamessuckling.com, April 5, 2018)",750,14.8,Patagonia,Argentina,La Inversora S.A.,5.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/631796.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L89961,7.95,Finagra Alandra Red,"Deep ruby colour; pronounced cedar, vanilla and black cherry aromas; medium-bodied with black cherry and oak flavours.",750,13.0,,Portugal,Finagra,5.0,XD - Extra Dry,Fruity,Medium-bodied,Alentejo,https://www.lcbo.com/content/dam/lcbo/products/089961.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mustard & Rosemary Lamb Chops with Red Wine Drizzle', 'Meatball Sub with Basil Butter', 'Cashew & Peppered Beef Salad on a Bed of Endive']"
L283795,15.7,Finca Agostino Inicio Cabernet Sauvignon 2015,"The grapes for this ruby red Cabernet Sauvignon are grown at the edge of the Andes, 850 metres above sea level. Aromas of black pepper and tobacco dominate the nose, but a delicate and intriguing smokiness really stands out. The palate is elegant and well balanced, with a long finish, and the wine is beautifully suited to roasts and game.",750,13.5,,Argentina,Finca Agostino Hnos S.A.,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/283795.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L283761,19.6,Finca Agostino Shiraz Malbec 2014,"This blend has a deep nose of dried fruits and blackberries, along with some intriguing mineral notes. Each grape was aged for 10 months in oak barrels, resulting in a wine with excellent harmony. Lentil stew or roasted game makes an excellent pairing.",750,13.5,,Argentina,Finca Agostino Hnos S.A.,,,,,Shiraz/Malbec,https://www.lcbo.com/content/dam/lcbo/products/283761.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V648196,18.95,Finca Bacara Time Waits For No One Monastrell 2017,"100% Monastrell. Dark, ripe fruits and delicious spicy oak, subdued and ripe. An abundance of everything, tannin, ripe blackberry fruit, juicy acidity, all working perfectly together.  Score - 95. (Decanter World Wine Awards, 2018)",750,14.4,Jumilla,Spain,Finca Bacara Sl,6.0,XD - Extra Dry,Firm,Full-bodied,Monastrell (Mourvèdre),https://www.lcbo.com/content/dam/lcbo/products/648196.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V642793,15.95,Finca Besaya Crianza 2015,"[The Berliner Wein Trophy competition did not include a tasting note.] Score - Gold. (Berliner Wein Trophy, Feb. 2018)",750,14.6,Rioja,Spain,Bodegas Isidro Milagro S.A.,2.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/642793.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V638759,15.25,Finca del Marquesado Crianza 2015,"This wine is simply lovely, from the beautiful aromatics through to the long, lifted finish. It's crafted in an easy-drinking style that favours bold fruit but has so much more: leather, earth, mineral, et al. Structured, with integrated acidity that provides an elegance to the mouthfeel. Really fine. Try this with grilled chicken or a rice-and- smoked-sausage casserole. (Vintages panel, July 2018)",750,14.0,Rioja,Spain,Bodegas Valdemar,4.0,XD - Extra Dry,Smooth,Full-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/638759.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V415034,19.95,Finca Flichman Paisaje de Tupungato 2016,"Smoky, almost stalky aromas of desert herbs and brush fire require some patience but come around. A brusque but flush palate with foresty flavors of plum, clove and oak spice holds on to the holiday spice theme on the finish. Given that 2016 was a rough year for most of Mendoza, this Malbec is a success. Score - 90. (Michael Schachner, Wine Enthusiast, Aug. 1, 2019)",750,14.5,Mendoza,Argentina,Finca Flichman,2.0,XD - Extra Dry,Smooth,Full-bodied,Malbec Blend,https://www.lcbo.com/content/dam/lcbo/products/415034.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V359927,31.95,Finca La Emperatriz Reserva 2014,"The classical 2014 Finca la Emperatriz Reserva was cropped from a challenging vintage, where vineyard work made all the difference. It is a blend of Tempranillo with 3% Garnacha, 2% Viura and 1% Graciano fermented in stainless steel with indigenous yeasts and a short maceration. It matured in 70% American and 30% French oak barrels for 22 months. It was my favorite from the selection I tasted. I found it serious, balanced and nicely integrated, with the oak neatly folded into the fruit, subtle and elegant. It's medium-bodied with good freshness and very fine tannins. Drink Date: 2018-2024. Score - 93. (Robert Parker Jr., robertparker.com, Feb. 28, 2018)",750,14.0,Rioja,Spain,Hermanos Hernaiz Vinedos Y Bodegas,5.0,D - Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/359927.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L527084,35.75,Finca Los Frutales Tinto Crianza Cabernet 2014,"Spicy and complex, this red blend from Ronda artfully combines tart currant and sweet blackberry notes with menthol undertones. Oak finishing lends it a full body and a long finish. Try it with pepper-crusted tuna.",750,14.5,Málaga,Spain,Pacergon Sl,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L527167,46.1,Finca Los Frutales Tinto Crianza Garnacha 2014,"Big and bold, this organic red from Málaga in southern Spain has powerful aromas of blackcurrant, citrus and mint. Its full-bodied flavour of ripe berries and tropical fruit is an ideal match for red meats, stews and goat cheese.",750,14.0,,Spain,Pacergon Sl,,,,,Garnacha,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L299791,31.75,Finca Los Frutales Tinto Crianza Igualado 2014,"Complex aromas of spice and black fruit balance flavours of red and black fruit, chocolate and spice in this powerful red blend. Pair it with hearty roasts, red meat dishes or cheese.",750,14.0,,Spain,Pacergon Sl,,,,,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/299791.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L299783,28.05,Finca Los Frutales Tinto Crianza Merlot Syrah 2010,"Ruby in colour and ripe with aromas of red fruit, toffee and spice, this organic Shiraz-Merlot blend hails from Málaga on Spain's sunny southern coast. Fleshy, with sweet, mature tannins, it pairs well with red meats, sausages, stews and goat cheese.",750,14.0,,Spain,Pacergon Sl,,,,,Shiraz/Merlot,https://www.lcbo.com/content/dam/lcbo/products/299783.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L572123,12.4,Finca Los Primos Malbec,"Located in San Rafael, part of the Mendoza wine-growing region of Argentina, Finca Los Primos Malbec has a lively, aromatic style. Its aromas include ripe plum, black cherry, vanilla and a hint of mint. Flavours lean toward black cherry, plum, and toasted sweet herb and linger on the dry finish. Pair with beef or venison.",750,13.5,,Argentina,Valentin Bianchi,6.0,D - Dry,Fruity,Medium-bodied,Malbec,https://www.lcbo.com/content/dam/lcbo/products/572123.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V645523,20.25,Finca San Blas Parcela Las Hormas 2013,"Gently herbal red berries, cassis and red currants leading to a bright, light and juicy palate with strawberry-compote flavor. Drink now. Score - 90. (James Suckling, jamessuckling.com, Aug. 2, 2018)",750,14.9,Utiel-Requena,Spain,Finca San Blas S.L.,2.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/645523.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V236422,48.0,Finca Villacreces 2015,"A solid dose of violety florals, ripe plum and dark berry fruit. Tannins push this wine along while a youthful energy pervades. Structure, concentration and balance. Best from 2020. Score - 95. (James Suckling, jamessuckling.com, Jan. 18, 2018)",750,14.5,Ribera del Duero,Spain,Artevino,6.0,XD - Extra Dry,Firm,Full-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V543736,45.95,Finca Villacreces Pruno 2015,"Very ripe, bright, black fruits and tar aromas pour from the glass. Big and juicy, but the tannins are stronger than the sweet stuff. Long, clean finish and a lot of potential. Score - 92. (James Suckling, jamessuckling.com, July 24, 2017)",1500,14.0,Castilla y León,Spain,Artevino,4.0,XD - Extra Dry,Firm,Full-bodied,Tempranillo/Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/543736.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10187,83.0,Finca Ygay Marqués de Murrieta Limited Edition Gran Reserva 2012,"Picked comparatively early after the sweltering summer of 2012, this is a nuanced,unashamedly traditional cuvée of Tempranillo with 9% Mazuelo, 8% Garnacha and 3% Graciano, all from the extensive Murrieta estate. Perfumed, refined and exquisitely oaked, with the structure for a long life. Drink Date: 2020-32. Included in Tim Atkin's list of top Wines of the Year in the Gran Reserva category. Score - 96. (Tim Atkin, MW, timatkin.com, Rioja Special Report 2019)",750,13.5,Rioja,Spain,Bodegas Marques De Murrieta,3.0,XD - Extra Dry,,,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
